umap1,umap2,pc1,pc2
10.787391,0.8243043,-6.1316547,-1.5357862
10.813793,3.2706559,-4.733624,1.1080612
10.02529,0.05714191,-9.730616,-4.050769
11.475659,2.1436584,-4.733228,-0.8060757
6.3602114,2.8048458,-3.5675802,-10.387773
10.201367,4.3504486,-2.0798757,-0.53141874
-0.11233965,5.533503,3.449075,1.0178356
6.339447,9.19202,0.24688762,3.515862
4.9614177,9.855214,0.7593668,2.945776
9.786036,1.4428533,-5.3411465,-0.6153995
-0.85521555,4.0719523,3.8151283,-1.2982081
0.18722497,5.513926,2.7888083,1.117496
0.04226354,6.712661,2.3734193,1.476104
-0.4684303,2.8755724,3.2732186,-0.8096621
2.2121124,8.57956,0.81971806,-0.05018443
2.9465072,8.404221,1.9641223,0.7130002
5.1960263,9.267438,0.9185349,3.1348577
10.499436,6.5478196,-1.7642605,1.5662005
0.15603788,4.048691,3.292743,-0.33234608
4.9147763,10.402491,0.4818818,2.754259
10.277914,7.058134,-0.5900981,1.6238141
10.613287,-0.5998402,-9.109259,-2.0830984
3.2386222,9.632804,1.4749582,2.0871022
8.801906,5.7332478,-2.2565722,1.6809305
4.3926167,9.439937,1.3621273,2.4906602
10.361157,6.214326,-1.3838284,1.7351046
4.4966245,9.227038,0.78280705,3.2257662
-1.6703317,-0.31982815,2.8358636,-3.0616164
3.6318479,10.026053,0.918708,2.3010764
10.6189995,-0.41051525,-8.881723,-2.7898636
-1.1542939,0.9239349,3.1592293,-3.029623
5.869799,9.053641,0.26341093,3.1839104
4.3444533,8.322001,1.1386137,2.508407
9.141378,7.0998645,-0.64807516,3.2386832
5.749536,10.3064785,0.1911869,2.5647645
8.827674,6.96098,-1.179204,2.8150668
10.1581135,-0.5733238,-8.397833,-2.4066353
9.573301,7.4388523,-0.17279607,2.1923783
-0.48505363,1.1418096,3.3343573,-1.9935917
-0.102119245,5.12161,2.9290595,0.5113903
10.2559595,3.9577565,-2.870077,0.8694459
1.8323072,7.2732763,1.5310962,0.5957263
4.8336043,2.8677492,-2.1809301,-5.487354
11.182187,3.3777156,-3.4407969,-0.25680673
9.54166,6.621819,-1.1544533,1.6862179
-0.9061397,2.726017,2.1826713,-1.1329181
4.1604295,10.048395,0.7976961,2.6445627
9.589905,6.801026,-1.1171541,3.1851072
2.2340212,6.971451,1.1421633,1.8463763
10.65819,2.1606011,-5.9674826,0.50992274
3.7250712,9.160579,0.8298131,1.8510901
9.360385,7.3251963,-1.1986473,2.5171313
10.09855,7.5321803,-1.1368511,2.777503
-0.114504255,6.431124,2.4140248,1.5724852
2.3810568,7.197476,2.190931,1.7629291
7.0047455,8.941889,-0.3221656,3.6537118
3.2331538,4.90763,1.0588264,2.037621
-0.37122795,2.2688596,4.527752,-0.4500646
-1.3278716,3.819021,2.8534343,-0.74690664
5.946208,3.2408166,3.2658503,-3.4123745
10.79581,2.2641764,-5.110786,0.17934704
10.849042,1.2318622,-5.990215,-2.1939998
10.400306,5.0815353,-1.8603017,0.788627
-0.6445289,1.3222322,3.9683387,-2.853579
5.135117,2.9352944,3.6428368,-2.7218175
10.709482,2.0359392,-5.345581,0.5047809
7.4064503,8.6738,0.4833144,3.640767
-0.91714346,2.846337,3.5869424,-0.9448346
5.7037964,2.1151671,1.4997764,-8.687557
-1.5423229,2.3488114,2.4502184,-1.5298924
2.4798114,8.811392,1.2529018,-0.35819894
0.8366188,7.533828,0.46414435,0.11924195
10.978537,1.6147459,-6.565334,0.39609838
11.390086,2.9393332,-3.8853345,1.4459679
-1.2791133,3.3633187,2.2505105,-1.5964705
9.55745,6.42434,-0.89999396,0.10444933
-1.01892,-0.0047355755,3.0063672,-2.823389
6.123742,9.88512,0.6902731,3.5677986
0.154872,0.026054215,2.9746413,-2.987424
7.73359,8.634511,0.2806173,4.762259
5.8584294,3.1113076,4.7512097,-0.9340892
-0.58494097,4.457666,2.6165743,0.9071523
1.6791867,7.949599,0.9706395,0.86664474
-1.351973,-0.33225694,3.189442,-3.9299393
10.217137,7.318561,-0.4222154,2.1692548
-0.06793265,3.5387836,2.7153618,-1.4168122
10.283042,0.19648926,-7.044185,-3.278294
-1.5993794,3.7414863,3.7321827,-0.82380867
0.11340987,5.07613,2.7637887,0.6876767
-0.9450726,0.4185263,3.432734,-2.9075418
4.74806,9.764427,1.3554816,3.163589
9.409121,7.488927,-0.38674253,2.7185755
-1.6256896,2.5075183,3.2541246,-1.5755266
10.8327875,2.0780609,-5.4278626,0.25982413
4.619027,9.725464,0.92720187,2.7617078
-1.0777767,2.5583827,3.0040245,-1.9405471
9.191192,6.4837704,-1.0593247,1.988964
0.48989645,6.4018445,2.0569775,-0.39548856
-0.6538814,6.1130486,1.9471304,-0.48406667
11.152439,3.2606397,-3.3572536,-0.30217648
5.7371597,10.157255,1.435391,3.2191472
3.3472073,9.566039,1.3322761,0.79963106
-1.389491,1.6138835,3.807275,-1.9166757
11.111625,1.8017195,-5.7087913,-0.289634
8.788047,8.394981,-1.4485626,2.737627
5.356996,2.7616658,-0.76408297,-3.2064624
-1.3431216,3.3357434,3.065094,-1.157186
11.114702,2.3599412,-4.6209507,0.25477973
3.4083588,9.970036,0.7329241,2.2218876
10.18307,-0.32843572,-8.20367,-2.413445
0.37313476,6.584004,1.8850398,1.1552858
5.812613,9.915595,0.4378039,3.3420005
3.3019316,8.984823,1.325826,0.8560523
-1.4536829,3.8200898,3.8472173,-1.3677702
-1.2628872,-0.6119087,2.370889,-3.6233296
-1.2687004,1.8232181,3.471209,-2.0029278
-1.4680383,-0.27363235,3.1541872,-3.5174475
8.393034,8.43782,-0.46141893,3.7084103
3.1200569,9.156594,1.0426266,0.8216225
9.480963,7.2940674,0.18597877,1.9547173
3.9455636,9.006036,-0.17618048,1.3910428
-0.63018346,2.4293218,3.3848712,-1.5189701
1.9121542,3.6555064,2.086728,-4.418093
-1.6267685,2.2437656,4.7294946,-2.0839386
-1.2959076,-0.39106593,1.2530191,-3.8675237
9.742166,7.2001505,-0.7301778,1.4485211
9.073185,7.807385,-0.9111685,3.7709508
11.190563,5.1117587,-2.4801757,0.22798592
-1.1025845,3.4815907,3.3835201,-1.0255996
-1.1660076,1.5008645,3.911456,-2.8741813
4.470948,9.327819,0.9387052,2.4061947
0.585534,2.7562785,3.9385595,-1.7924508
-0.1289359,-0.09088589,2.0799704,-2.9835725
4.8927045,8.725308,1.2760967,1.0603191
3.7994967,8.657429,1.0675685,2.2125113
0.9347004,5.1433673,3.161965,0.23222531
3.7240121,9.642786,0.91350967,2.6035528
-0.16101421,0.762252,2.4623194,-2.9866023
0.03556999,4.801639,2.5300808,-0.2920338
0.32060367,0.34473604,2.9071028,-4.919661
4.823605,9.54018,0.985863,3.962541
-0.12578186,5.570797,2.5100784,-0.60893476
0.3184201,0.03581057,3.2199361,-3.7663674
0.19623145,-0.12014498,2.5646837,-4.215172
1.2319231,6.050169,3.32853,1.0816498
-0.043947633,3.744216,4.182778,0.27768263
2.2614524,6.506626,1.97229,-0.36572033
8.099957,8.28181,-0.053347707,2.8874903
-0.7288763,1.4906169,3.0714116,-2.343624
3.8471117,8.951322,0.9171508,1.8739822
0.33772257,0.24292934,3.363798,-3.983159
-0.4631032,2.8799744,3.2110555,-1.539891
6.240314,9.448085,0.5301923,3.7774072
-0.6544524,1.5149686,3.9334607,-2.2281232
-0.6105209,2.6974473,2.3064904,-2.4494538
0.5178026,6.489514,2.3758924,-0.30669004
2.3441544,8.973782,1.1043593,1.4726392
-0.6351613,1.4391418,3.8620687,-2.7453012
-0.20193724,3.542144,3.884032,0.3333256
5.5424294,3.2879739,0.93438494,-3.0259333
0.0012948667,2.377972,4.4386115,-1.7583221
5.2904487,2.092054,2.7374165,-10.582539
5.8602986,3.019141,1.3360589,-3.0225163
9.796946,0.5987579,-8.108283,-2.9636078
10.201795,2.543318,-4.4839897,-0.2921322
9.965802,-0.057034466,-5.8468757,-2.6645122
10.442382,0.97832114,-6.383434,-1.0378036
10.136064,4.7025733,-1.7297986,0.40990588
10.391328,0.20959166,-6.9177213,-3.0719213
10.347313,0.18262942,-8.324345,-2.604268
0.37837872,5.442554,2.8710358,1.6742606
9.038015,7.466163,-0.9996144,3.3588862
10.552878,2.1240792,-4.7468987,0.23436198
10.359319,3.9778807,-3.646089,0.318613
11.065333,2.036588,-4.579091,-0.84725034
2.9570732,7.343653,1.3399858,0.16934073
9.944537,1.4878774,-8.933112,1.1886816
1.5490414,6.168748,1.3770298,1.7943122
4.176574,8.843036,0.66871893,1.3502271
11.257905,2.2615287,-4.3844185,0.19140592
5.8308883,8.560618,0.13678288,3.2518811
10.607735,1.8902125,-4.912851,0.24181701
9.015407,7.938339,-0.85113627,3.1738725
1.6359559,7.4715567,1.1257871,0.22116008
10.288493,2.4388618,-3.5800157,0.11744672
10.200333,-0.46794912,-9.338527,-3.1180844
1.947296,7.2077003,1.6898232,0.56059223
10.807002,3.3176188,-3.6313891,-0.7674029
2.8352115,7.6548047,1.0997899,0.63940215
10.938574,0.3486867,-6.4188614,-1.8981572
10.295308,5.1518416,-2.0979052,1.4030865
10.103012,4.8516946,-2.9103146,1.348453
2.7689474,7.72499,1.1197448,0.40584758
6.2571435,9.874579,0.49745655,2.8533258
10.679534,-0.21947332,-8.22507,-2.3437347
5.021352,2.2403917,-0.84179085,-2.6170635
1.3307037,6.436755,1.8956187,0.8150572
9.389317,6.2814703,-1.5257308,1.1936076
10.460644,4.347808,-2.2424052,-0.3168881
9.596061,6.1297555,-1.2916183,2.2310233
10.657431,4.464338,-1.8978968,-0.16233093
1.2039547,6.61284,1.9742715,-0.009948105
5.889153,8.632129,0.647587,4.391637
10.694524,4.7517314,-2.4744503,0.49535173
9.207579,6.971743,-0.65550107,3.0180883
1.9581665,7.4201775,0.9293517,0.7145949
10.393846,0.6432141,-7.2178435,-1.8701643
6.145943,10.131565,0.6928323,2.5272403
8.375403,8.353688,-2.0156107,4.2302465
5.114543,8.3838625,0.69106555,1.8682137
6.075074,8.470998,-0.29927552,4.5940824
11.066612,1.4194504,-4.737227,-1.9942843
10.078631,0.07922698,-7.47609,-2.7861414
9.795042,0.09881424,-6.9881663,-3.457491
4.9729266,2.5774531,-6.0609064,-7.856939
5.1127396,8.682977,0.58304644,2.6446223
-0.6554069,0.7524339,2.5813444,-3.687211
10.059168,5.275394,-1.2787116,1.2866123
11.015434,3.779201,-1.8230927,-0.5269997
10.244677,2.006427,-5.1227336,-0.35484576
8.685903,6.767724,-1.4897051,3.099987
11.118387,1.3150604,-5.9384503,-0.8310102
3.9643836,9.04,1.3520808,1.0832787
5.1643214,8.878748,0.78278685,3.2150593
8.907814,6.3690896,-1.4543557,2.7325344
-1.0389577,0.05576662,2.5831108,-4.220192
-0.30368593,-0.49405375,2.342166,-4.454933
-0.30840528,4.4806843,3.1634505,-1.3276365
9.664251,3.8299904,-6.0525837,-2.8725238
10.334083,5.4439707,-1.444406,1.413813
-1.097431,3.9651072,4.1564174,-0.7056862
5.67884,9.503247,0.24037924,3.063542
3.8785317,8.668127,0.28615043,1.7307073
-0.38594204,-0.3923514,2.8078656,-3.9493904
-0.1406787,4.538937,3.5193715,-0.5203087
8.663325,6.5918627,-1.0924971,2.6262002
6.094654,8.805099,0.749302,3.6598816
10.596997,5.712405,-1.8931544,1.1532357
-0.29080293,1.3853866,3.490437,-1.5199281
5.4952173,2.1719937,-1.1944339,0.10955343
3.116337,9.458901,0.86162984,1.277692
1.3654033,7.0549626,1.0318934,0.6057817
-1.8662847,3.2621934,3.5106037,-1.7230035
11.067844,0.20117736,-6.022725,-1.7564646
5.9772267,8.734105,-0.4725873,3.5442286
3.1236968,9.224161,0.9219791,1.4077294
6.146922,9.697508,1.2790315,4.1682086
4.3555045,9.6948805,1.0722408,2.8870282
1.9903283,7.5610127,0.8388723,0.6581898
10.75197,3.8452728,-2.5992672,-0.76329935
8.004995,8.401714,-0.049029708,3.947804
0.08875419,1.9481153,3.7950435,-1.2483386
7.0495296,8.856667,-0.4496264,4.236368
0.35943186,4.2061195,3.0375931,0.45245987
10.512182,5.174383,-1.6571743,0.8074523
2.7035465,7.903974,0.30239475,1.372719
0.35314855,6.3564997,2.7476177,1.2241238
4.5481124,9.050568,1.0622331,2.3170617
3.1013684,9.3339405,0.89598334,1.0910177
10.150098,2.171023,-4.2673845,0.41684845
-0.28721634,6.057472,1.848079,0.23242512
5.970445,9.505576,-0.26711917,3.755393
10.10765,0.21834807,-10.94432,-1.8270208
10.398252,2.8063254,-3.9230533,-0.7713475
6.8570585,9.334023,0.47824985,3.0722308
10.201012,5.500644,-1.4437397,1.6405257
0.29399377,4.2126265,4.557182,-2.9073153
9.081179,6.2370863,-0.4592746,1.1780317
10.912053,0.2187114,-6.7187014,-2.4401336
-1.3478158,3.0341957,4.314854,-1.5728654
10.732898,-0.30145526,-8.469749,-1.6386081
10.564719,-0.39740205,-8.322177,-2.4236493
5.706625,3.3404982,-2.50765,-2.9428034
-0.64136773,5.231299,1.1148702,-0.6017734
5.0154014,2.2266972,-1.3120477,-6.368143
10.609223,2.9725182,-3.7375703,-0.12393272
4.083788,8.393427,1.2055048,2.10831
-0.029088259,6.20214,2.522699,0.7775668
8.864017,6.1606317,-1.4425929,2.9387121
0.27263874,0.4473938,3.1257174,-2.3333068
9.864726,4.52798,-3.0294914,0.6383788
4.8193455,9.9125595,1.4260185,3.4972024
10.795746,1.315181,-5.562008,-0.89701617
-0.8932834,4.443249,2.4893372,-0.8406217
5.63651,9.285214,1.7686679,2.3499966
0.6012239,5.2648025,3.4694061,1.0464602
4.863713,2.483565,-1.1465764,-4.1464553
4.575542,8.95805,0.88187253,2.8164701
0.29455328,6.750467,2.0914671,1.0895894
0.7541117,7.2219067,1.6698875,0.3245467
0.15050854,6.394281,1.0352088,0.31992978
6.6531057,8.548497,0.3775921,3.4897413
9.2624235,6.095206,-1.5893307,2.1662698
4.631523,2.3561676,1.0166763,0.8360092
5.2557406,3.3098686,-1.9872429,-0.23015177
5.9436493,9.031947,0.37459645,2.8519177
-0.61592126,1.7514849,3.5007653,-2.2921
3.0937154,8.046757,1.2922413,1.6696689
1.9899375,6.6947207,1.5859528,0.4871219
-0.22808981,1.5981315,1.883507,-2.2223577
-0.093127504,0.4091323,2.5022805,-2.595605
0.84163684,1.6868244,1.4197443,-2.4234881
-1.640319,3.2894416,3.1890929,-1.971109
3.0622113,9.29967,0.56631297,0.09815624
0.40426704,4.321753,3.6014173,0.3708228
-0.070526145,3.0967808,2.9925175,-0.7178283
10.505012,0.9465068,-5.852516,-2.0581646
9.529164,6.2315593,-1.4206336,2.9901166
-1.6549717,2.4928896,3.97733,-1.3727882
5.7752666,9.838224,1.1857212,3.5509233
0.5306327,6.8004465,0.967509,-0.9314432
-0.33657196,3.5715737,3.3116837,-1.6698729
0.841458,5.5099874,2.3357399,1.6006017
9.763792,5.0517173,-2.264323,2.2606192
0.4719927,4.8419323,3.065166,0.14578357
-0.27349302,3.1011026,3.4861186,-1.3437656
0.07329631,0.02936577,2.493401,-3.3482432
3.7276533,8.120522,4.1145434,2.5795016
2.017881,6.6244574,0.5444908,0.9242642
9.062633,7.5516033,-1.2924755,3.8908844
-0.4441792,0.71581626,2.3772993,-2.7037373
5.642684,3.1027179,-4.052201,-5.093474
3.4871035,8.816634,0.5708772,0.43295345
10.284264,4.0468645,-2.230332,-0.26933092
-0.5112502,0.5566837,2.954027,-2.6713228
10.4233265,1.1535627,-4.6586604,-1.3624504
7.3117666,8.467041,-0.62396747,4.174546
-0.68305856,3.0287428,2.9175289,-0.8522626
6.901841,8.424342,-0.07538921,3.1913595
4.785139,2.581493,-2.2265382,0.29345566
1.8835797,6.3614635,0.7967422,0.9922523
3.1836243,8.077514,0.79035544,1.7399937
3.998718,8.759256,1.4205246,1.9563127
9.56804,6.146278,-1.2620652,1.6947651
2.4576976,8.714995,3.3949647,2.3653853
-0.25089744,3.275002,4.54699,-0.94396985
1.2690766,6.9222374,0.81534374,0.8727467
0.21892144,3.4997826,2.4837008,-0.65997064
-0.24484256,4.397907,3.3479028,-1.3597023
6.2211504,2.9077947,-0.86567336,1.648635
10.329649,3.8067365,-2.9971638,-0.45963538
-1.3894666,1.4565356,3.3320982,-3.1430984
0.032423478,3.2067993,3.1892614,-0.7752347
0.82802653,5.425178,1.7807584,1.3605807
10.338001,-0.22619614,-7.741982,-2.845099
5.649458,8.828096,0.23158368,3.934825
-0.26651534,1.0109049,3.5409827,-3.158288
-1.1978227,1.9190676,3.8452978,-1.9182345
1.4389102,6.5625052,1.3634934,0.84628475
4.9812,2.4239852,-6.060968,-5.692205
-0.11185973,4.314972,4.9319167,0.44139013
0.7776576,4.7558174,2.932298,0.7700417
-0.8760773,0.9335361,4.5712523,-3.0610824
10.450147,3.512611,-3.3817115,-0.38622856
10.756177,2.5157535,-3.824288,-0.80294156
-1.0811639,-0.36393264,2.0486004,-3.6950302
-0.13783833,-0.4070718,2.2500293,-4.2976394
1.584912,7.1425614,1.9073648,0.11767605
3.4271598,9.762309,0.7706457,0.481403
0.6099743,6.704602,2.19976,-0.3986581
4.5859003,8.149396,0.39364088,2.6399488
-0.7461682,4.172064,3.510348,-0.45695877
0.030203652,3.7199116,4.0763493,-0.8405235
0.2284753,-0.4661148,2.5009542,-4.023666
-0.28897414,5.423686,3.1047614,1.2933344
1.1404644,6.124878,1.8705523,0.22518104
-0.78324157,1.4342505,3.7840204,-3.0359797
0.73768014,6.1524305,2.0238588,-0.03998378
-1.3730203,-0.40211582,3.2289793,-3.6346917
-0.54296505,0.10998289,2.5407164,-3.0692687
-0.08510621,5.9263935,1.4491012,-0.80853355
0.30737987,0.16304971,2.3983579,-6.930386
-0.4423078,6.4916186,2.215322,-0.09357995
2.23415,8.510315,0.95685816,0.74359924
-1.1439785,0.86627054,3.1272862,-2.9424691
-0.2873274,5.7361555,2.5898736,0.8385763
-0.16370738,3.7458856,3.958129,-0.54908407
10.727718,2.9752202,-3.169808,-0.037070572
-1.0039171,0.28016934,3.7166467,-2.5009303
-0.37623674,3.9651964,3.8669782,-0.44113517
0.37942788,1.8770527,3.0983396,-3.5768156
4.9908633,9.646957,0.905799,3.0099158
-1.2332202,1.3188277,2.892529,-2.8681154
6.2899594,8.571047,0.9847528,4.2349844
-0.80015343,2.6697135,3.5300162,-1.5422505
9.876043,3.9828827,-2.4200554,0.62528056
7.6855183,8.435812,0.5917305,3.2025175
-1.5931579,2.4055305,3.47339,-1.9814144
-0.64654934,2.5593882,4.376676,-0.72676635
-0.049899183,3.9808311,3.8074665,0.4552322
0.8889736,7.0225496,1.2468553,-0.06261182
3.6098847,9.934955,0.41049278,2.2022886
5.615316,2.6857197,0.026688457,-8.815875
1.9532893,4.07824,3.5901248,1.6091326
5.02513,3.1609159,-0.815689,-2.6704798
8.767862,8.032008,-0.36259347,3.1180935
10.081567,5.7348194,-1.7707655,0.9192515
2.4200778,9.081415,1.037331,1.331037
-0.63737774,0.30247572,3.1728556,-3.6610193
11.183072,4.5078983,-2.622593,0.39034116
9.937399,5.42787,-1.1583507,1.5850536
8.542608,8.140141,-0.058036387,4.06007
1.0146631,6.2606673,1.9516959,0.1805703
-0.44587377,-0.23461711,2.8456209,-4.5196476
10.674125,0.9726134,-5.515768,-1.1691412
9.969291,-0.34378323,-8.54861,-3.6091805
5.8394876,8.308408,-1.8231823,3.7205462
10.034773,-0.30380547,-6.713409,-4.1430545
3.2498906,8.927644,0.67612714,2.440057
5.26927,2.0735717,-0.82199854,-5.717545
10.6745,0.82623106,-5.504752,-3.5296717
4.7892313,2.6366224,-2.2430902,-16.064358
11.202084,1.7327765,-5.4755616,-0.8848803
10.005282,0.17869805,-7.323966,-2.8269258
3.1369562,8.3984375,0.59032816,1.2168565
3.9522903,9.03729,0.8777676,1.6106188
10.819709,3.2779846,-2.723077,-0.11485267
10.555446,2.3068407,-4.5073547,1.9646691
10.219586,-0.2468997,-8.604587,-3.8139782
4.399837,9.753454,0.7366407,2.2973669
10.592502,6.750443,-1.2763317,2.171484
9.800752,5.6831946,0.011555076,1.5900818
11.024894,3.8229957,-2.8641067,-0.4467476
0.22514515,3.6329286,4.810221,-2.4631062
10.335697,7.1134953,-1.3784084,2.0257154
9.894271,6.082259,-1.9092071,1.96937
10.442654,-0.66640306,-10.878332,-1.7030939
10.775662,0.48003557,-6.8880844,-1.8477439
4.951222,2.6306891,-2.4911015,0.3008902
9.738736,3.7569025,-5.727099,-3.169374
10.462231,1.9536917,-5.782499,0.11668348
7.1895204,8.771321,-0.5728701,3.7893662
-1.0272515,1.0359099,2.783065,-2.9267712
0.23013872,5.85852,1.1239692,0.97667366
10.395292,6.425045,-2.2290456,1.0455012
4.869292,2.563407,-0.63431436,-7.596173
5.2529097,3.288258,-1.7205954,2.9562201
5.516195,2.6982615,-4.3618245,-2.3736477
10.711752,4.189311,-2.137679,0.46410808
1.9569969,7.4284644,1.1506193,0.0010035634
11.091901,2.0755246,-5.5910788,0.71223724
9.019013,7.0963807,-1.4000859,2.440526
5.904883,2.5414205,-0.118781745,-0.20607132
-0.83952856,3.7268872,2.9563906,-1.2503334
10.489523,2.3558874,-4.1913548,0.14309618
10.539524,0.09773011,-8.245684,-1.3937713
11.044773,3.1813083,-4.076039,0.60495853
10.839114,1.0488719,-6.283351,-0.2526543
-1.0927398,3.7472723,6.005496,-1.4074682
-1.6009207,3.5378368,3.4524925,-0.6930388
9.517316,6.9635015,-0.66658324,1.84694
3.0209992,8.626107,0.5467292,1.6168312
-1.3064867,2.8098586,3.366647,-1.6321317
-0.19394724,4.4906387,3.3960128,-0.8772497
-0.10493302,-0.44483414,2.9620552,-2.6493826
10.402535,-0.5089127,-8.21817,-2.4245992
0.22323571,5.632054,2.5080712,1.0077856
1.5760921,7.6153765,0.92647874,0.35348308
5.254619,2.2770889,-1.3391154,-2.3132896
10.220407,6.683697,-1.3453057,0.89846563
10.611715,-0.5656593,-7.769632,-2.7794728
1.1292434,7.2136626,1.546737,-0.013632536
5.226863,9.881946,0.95625615,3.142439
-0.44234684,5.323445,2.4698946,-0.063835084
2.4524565,9.188413,1.5956334,0.9169886
-0.50932974,3.144635,3.4306324,-0.41796726
6.59129,3.1774645,-1.3778038,1.7573175
10.464323,2.124691,-5.5038857,1.3916992
5.473598,9.164589,0.96632195,3.534059
-0.6028712,-0.6461467,2.4613478,-3.5283146
-0.25074145,2.8749406,4.5893416,-1.1966801
2.9262426,8.702437,0.30980578,0.92027235
8.819129,6.939015,-1.112572,2.659925
11.043817,0.29299933,-7.23114,-0.563115
10.8850355,0.025888417,-7.376925,-0.85419667
-0.3408076,5.7243934,2.5495918,0.18542019
7.1586795,8.313103,-0.55366653,3.6667218
6.1894526,9.900529,-0.13611281,3.7343073
0.60807025,4.913324,2.3083327,0.45880023
5.244993,8.949208,1.7964089,3.5625849
-0.5353062,2.7335496,4.131746,-2.0460792
9.39433,6.040569,-2.1503227,2.3944569
2.7467573,7.8839912,-0.52237636,0.25542378
5.3064747,9.1067705,1.4751712,3.426979
2.6912982,8.733723,0.8370338,0.8596189
4.3448777,9.414482,0.70913756,2.3116035
10.669274,2.3483963,-4.774585,0.60367227
10.742295,0.5160375,-6.776771,-0.49792916
-0.7167328,3.7336333,2.1983612,-1.1491268
10.096701,5.8497224,-1.5265563,0.9231404
6.259906,9.013539,0.0261513,3.9776568
4.136282,10.181169,0.48586762,2.4063482
-0.12012153,5.5778494,2.231135,-0.3681113
10.769419,5.8952675,-1.4058685,0.8423108
4.4877634,8.98027,0.8260515,2.109828
-1.0148915,2.4873981,3.493855,-1.3983588
-1.5314058,3.4388583,3.8206804,-1.8432673
0.29023793,5.6940207,2.4136982,0.7389261
-1.3180431,2.6077921,2.9180727,-1.3073056
6.685591,9.191634,0.800231,3.5529127
4.2274947,9.589778,0.44902062,2.328404
-1.4455031,3.2014928,2.89482,-2.6758146
-1.2365252,-0.36831498,2.643504,-2.5697274
11.065085,5.0527697,-1.5411742,0.087274015
10.598705,1.4919484,-5.964921,-0.50234675
-0.76017404,-0.010956227,2.8423605,-3.738864
0.77786416,6.3819017,2.70396,0.49390125
1.6859162,6.8556213,1.5782304,1.0048733
7.0721536,9.477744,0.25174397,3.6225352
-1.8459102,2.7216253,3.4681587,-1.9033328
5.5952024,9.921853,1.2977879,3.505525
8.939227,5.96446,-1.2473412,2.481442
10.85332,-0.28573593,-7.841518,-1.3172027
1.3966597,6.8356714,1.553632,0.80195415
10.898731,1.6943382,-5.670442,-0.0709697
-1.2044468,2.9175415,3.253506,-1.0320443
5.0759974,2.1853287,-1.5889463,-3.8653102
10.593915,4.640585,-2.9986603,1.505153
9.407711,5.955699,-0.35875458,1.9821166
10.329804,1.6675398,-5.2465115,-1.1726592
-1.2085218,-0.68670046,2.7333546,-4.5875783
4.9312773,9.993181,1.3296199,2.701336
-0.44198588,4.7820396,3.1320214,-0.80182135
-0.46442536,3.0723765,3.799003,-0.5250081
11.109407,3.5561454,-3.5031157,-0.80863
